idx,x,y,left_width,right_width,fixed_left_width,fixed_right_width,fixed_radius
50,-0.0885144312699314,0.00363297209966946,0.8,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
51,-0.12701137192597278,0.008627202305251283,0.8,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
52,-0.17260093727872317,0.008459823587574893,0.8,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
53,-0.2050031347831085,0.010662177020777876,0.8,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
54,-0.22494093312898214,0.015359012356708215,0.8,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
55,-0.2613232979035814,0.016034882117556045,0.8,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
56,-0.3008240958814412,0.014168868609726677,0.8,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
57,-0.3295817804600841,0.01616631180969824,0.8,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
58,-0.34446004892563514,0.02078374643739049,0.8,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
59,-0.3863993487764644,0.023526573322926268,0.8,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
60,-0.4282730634751229,0.025044543220925582,0.8,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
61,-0.4442186765067582,0.02142436227060208,0.8,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
62,-0.47604457103069436,0.02022321417185602,0.8,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
63,-0.5159667003229943,0.02216355740164336,0.8,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
64,-0.530251818234747,0.028936806552063495,0.8,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
65,-0.559966843822069,0.0290733256560916,0.8222222222222222,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
66,-0.5907491021143436,0.03108201953017769,0.8222222222222223,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
67,-0.6248375251589465,0.042210510241478004,0.8666666666666667,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
68,-0.6438266431779359,0.04335580341456907,0.8666666666666668,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
69,-0.6455419667503987,0.02370576118963052,0.8666666666666667,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
70,-0.6515863902797714,0.028870022977870988,0.8666666666666668,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
71,-0.6475221886783801,0.03989415960635397,0.9777777777777777,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
72,-0.6481299822302238,0.042662292772100985,0.9777777777777779,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
73,-0.6635115254913042,0.03702398060127064,0.9777777777777779,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
74,-0.650493459609799,0.028276543238057113,0.9555555555555557,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
75,-0.6338370036545423,0.02554675353654686,0.9555555555555557,0.8222222222222222,0.9111111111111112,0.9111111111111111,0.9111111111111112
76,-0.6554219866191942,0.04063591407418616,1.0222222222222224,0.8222222222222223,0.9111111111111112,0.9111111111111111,0.9111111111111112
77,-0.6431712453354376,0.04256446936227829,1.0222222222222221,0.8222222222222222,0.9111111111111112,0.9111111111111111,0.9111111111111112
78,-0.6474373606626179,0.030162681518676203,1.1333333333333333,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
79,-0.6498453449066779,0.03933609688367036,1.1555555555555557,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
80,-0.6444835342473215,0.03449723060295953,1.0444444444444443,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
81,-0.644904412067039,0.03677849025278942,1.0444444444444445,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
82,-0.6405860272913585,0.039779461923290654,1.0444444444444443,0.8000000000000002,0.9111111111111112,0.9111111111111111,0.9111111111111112
83,-0.6439295207981528,0.03949586490914249,1.0444444444444445,0.8000000000000002,0.9111111111111112,0.9111111111111111,0.9111111111111112
84,-0.6497935421934832,0.029037435479492467,1.0444444444444443,0.7777777777777779,0.9111111111111112,0.9111111111111111,0.9111111111111112
85,-0.6509603104264821,0.03332022964035332,0.9333333333333333,0.7777777777777779,0.9111111111111112,0.9111111111111111,0.9111111111111112
86,-0.6520307792853595,0.03573702792570361,0.9333333333333335,0.7777777777777779,0.9111111111111112,0.9111111111111111,0.9111111111111112
87,-0.6672068247700278,0.030171713894198336,0.8222222222222223,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
88,-0.6845822814743411,0.043904127337075556,0.8,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
89,-0.6799688965964676,0.06566445434765288,0.8,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
90,-0.6735421777207499,0.08694520183970904,0.8,0.9111111111111111,0.9111111111111112,0.9111111111111111,0.9111111111111112
91,-0.6657667086550834,0.0898758072397141,0.8,0.9111111111111111,0.9111111111111112,0.9111111111111111,0.9111111111111112
92,-0.6667943848481871,0.07625204885971151,0.8,0.9111111111111111,0.9111111111111112,0.9111111111111111,0.9111111111111112
93,-0.6613793275021409,0.05208594601350566,0.8,0.9111111111111112,0.9111111111111112,0.9111111111111111,0.9111111111111112
94,-0.6719047579301527,0.04650453213683578,0.8,0.9111111111111112,0.9111111111111112,0.9111111111111111,0.9111111111111112
95,-0.7009351631795,0.07722265754115724,0.8,0.9111111111111112,0.9111111111111112,0.9111111111111111,0.9111111111111112
96,-0.6882854015376523,0.0948198206357754,0.8,0.9111111111111112,0.9111111111111112,0.9111111111111111,0.9111111111111112
97,-0.6673740447125464,0.11170053639466825,0.8,0.9111111111111112,0.9111111111111112,0.9111111111111111,0.9111111111111112
98,-0.6604150174488849,0.11651081308017067,0.8,0.9111111111111112,0.9111111111111112,0.9111111111111111,0.9111111111111112
